GeneID	GSM6290462	GSM6290463	GSM6290464	GSM6290465	GSM6290466	GSM6290467	GSM6290468	GSM6290469	GSM6290470	GSM6290471	GSM6290472	GSM6290473	GSM6290474	GSM6290475	GSM6290476	GSM6290477
23370	2616	2880	2619	1858	855	967	1338	960	1257	1409	1568	1855	1425	987	1154	939
107985284	9	11	4	3	1	1	1	2	1	0	6	1	0	1	0	0
92960	65	53	45	75	15	37	40	30	40	36	22	26	18	28	23	19
374877	6	7	6	6	1	1	0	1	0	0	0	0	0	0	1	0
105372261	6	9	7	10	2	4	9	0	3	3	3	4	3	8	3	2
140467	333	174	148	295	9	49	33	35	14	41	38	56	44	24	20	23
57192	540	414	334	330	172	244	268	144	201	275	283	377	253	143	179	155
10908	3463	2857	2864	2405	469	551	800	695	724	872	1288	1356	1288	660	612	485
57662	421	352	299	333	78	87	55	63	51	71	47	44	46	30	25	23
102465475	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
56949	3939	3542	3319	2927	2042	2450	2421	1765	1963	2353	2331	2958	2285	1488	1828	1500
100131801	622	725	636	596	552	661	607	513	465	691	560	565	453	408	401	455
126006	686	704	518	560	53	107	150	125	78	109	84	79	71	56	76	53
6813	8892	7520	7164	6039	5929	7170	6696	6786	5890	6700	4987	5399	4748	4931	4187	3575
56729	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
199675	2146	1920	1792	1502	262	280	511	333	431	608	933	821	885	539	466	458
126003	844	752	743	473	266	282	364	401	289	356	358	360	330	191	251	139
2208	580	102	98	1948	64	84	216	282	97	241	165	351	203	326	153	194
105372262	0	0	0	2	0	1	0	1	0	2	0	5	1	2	1	1
339390	201	49	73	194	26	16	28	60	32	31	30	22	22	61	7	18
30835	2287	1403	989	3580	338	433	854	915	418	1076	4615	5831	3370	1881	935	874
10332	5	2	3	6	7	2	4	7	0	5	18	28	23	2	9	5
105372263	1	0	1	0	1	2	0	0	0	0	14	1	0	0	1	1
440508	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0
115704	787	813	803	601	383	546	619	524	542	655	527	733	594	379	439	332
80164	3	3	8	2	4	5	0	5	0	1	0	3	1	0	2	1
388499	27	18	14	11	10	14	17	24	12	20	19	26	11	17	15	11
80131	64	69	47	61	27	45	49	31	45	64	28	26	21	17	26	43
5609	2062	1765	1689	1713	931	1326	1411	1336	1178	1347	1312	1501	1460	950	933	686
100507588	59	77	56	74	17	9	12	14	9	13	11	8	12	12	16	4
6618	754	721	541	540	324	392	360	287	365	429	392	518	409	284	342	253
404217	10	14	9	7	5	6	13	2	15	16	10	17	7	2	13	9
10469	1950	1612	1741	1562	1156	1309	1244	770	1333	1432	1259	1321	1083	718	972	860
1994	4546	5765	4954	3293	2663	3268	3398	2491	2790	3465	3946	4318	4054	2544	2964	2547
105372266	50	30	23	38	6	14	16	15	15	9	13	10	13	17	8	8
6370	25	13	8	18	9	1	4	15	12	10	3	4	3	0	2	4
84467	9	3	1	16	0	7	1	3	0	0	0	1	1	0	2	0
79603	301	220	181	322	198	231	228	293	201	232	69	72	82	219	208	146
107985282	1	2	0	0	1	0	1	2	1	2	0	0	0	1	3	0
51293	554	896	540	356	352	462	404	216	373	352	143	186	138	143	246	220
4701	1168	951	1021	1090	605	733	627	689	699	692	551	584	504	560	515	506
6234	7000	6116	5782	5577	3511	4216	3980	4845	3584	4432	4662	5015	4096	3725	3232	2709
256949	29	24	23	36	22	21	19	18	9	27	16	19	23	16	8	15
51129	16	16	9	10	22	27	71	118	35	84	38	40	36	72	54	51
100507567	278	229	249	263	193	273	246	268	253	311	173	203	158	211	174	171
100847049	0	0	1	0	1	3	1	2	0	0	0	0	0	0	0	0
9230	2485	1935	1843	1519	1601	2169	2039	2329	1831	2171	1578	1664	1339	1289	1279	1023
51257	650	603	377	519	90	114	119	120	138	115	80	86	110	93	71	92
4670	12423	14903	12450	8313	13459	17490	16803	11844	14997	15643	11391	11028	11414	8823	9414	9099
84106	326	364	119	227	22	25	31	54	21	35	24	39	49	35	29	21
84330	480	454	485	298	298	382	389	389	402	451	323	358	335	229	308	208
4542	16282	16058	12393	11108	3717	4779	7027	5151	5950	8010	10740	11656	10749	6184	5729	5117
81794	158	101	35	145	35	54	56	56	48	39	21	25	21	39	20	15
105372267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107983991	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
284382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148156	511	403	392	674	198	245	281	221	247	339	282	325	340	304	255	235
85509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57693	2693	2292	2192	2149	4648	5212	5236	3935	4834	5507	2986	2960	2609	3320	3587	3695
162998	1	2	1	5	0	2	1	3	2	2	1	7	7	3	4	0
125958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374879	270	187	171	330	341	347	426	339	409	373	302	226	241	312	248	259
84527	618	490	505	572	226	202	214	259	292	262	434	278	388	452	266	242
100529215	202	149	150	188	42	45	56	62	47	59	95	91	88	89	52	46
7730	163	118	112	131	19	35	36	40	31	38	67	57	54	46	34	27
112268250	5	1	2	4	0	2	0	0	2	1	1	0	0	0	0	0
10781	1860	1477	1487	1581	2254	2805	2446	2010	2198	2433	1291	1166	1267	1568	1523	1516
105372269	99	67	62	94	18	10	24	28	32	43	40	18	29	37	22	21
147741	3	3	0	6	0	7	0	0	0	0	0	0	0	0	0	0
105372268	6	4	3	16	1	1	4	5	4	2	1	3	2	15	2	0
79088	393	331	337	456	542	635	546	443	523	466	251	242	301	369	343	308
101928238	3	5	3	4	0	2	0	6	1	0	3	2	3	1	2	1
7675	3437	3338	2443	3990	2717	2978	2519	2847	2364	2326	2189	2343	2469	2761	1766	1595
105376914	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
93134	1473	1525	1288	1669	852	1154	1206	1025	1134	1197	1038	1013	1074	1236	952	969
284385	246	262	236	215	113	95	124	75	124	104	88	86	68	89	67	81
54811	1983	1979	1783	2285	2192	2335	2313	2376	2514	2372	1834	1608	1697	2370	1818	1780
729648	25	27	21	37	46	43	38	32	36	34	26	30	22	37	26	28
105372270	79	70	118	46	15	17	22	16	21	23	12	14	9	32	14	13
162993	336	254	231	340	62	94	153	135	90	125	142	188	148	121	80	98
100505555	1	6	4	4	2	10	5	2	0	9	0	0	1	2	3	1
54850	1531	1325	1132	1269	1265	1517	1594	1625	1508	1694	1114	1044	1102	1173	1187	1010
59286	2719	3568	3421	1672	2783	3539	3062	2430	2859	3597	3097	3592	2973	2049	2322	2463
100996288	2	6	2	1	0	0	0	0	0	0	0	5	1	2	0	0
5300	1384	1608	1352	730	538	622	590	396	553	567	741	790	676	371	437	356
93145	5	3	3	7	466	269	365	729	346	534	440	460	338	526	663	288
50509	3	2	8	3	656	114	526	758	467	567	400	281	148	594	706	480
50700	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
100847093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388503	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
55337	956	528	411	830	954	682	1535	5984	971	1947	3910	2487	2410	5589	1306	1789
83854	205	119	106	185	224	179	353	1209	287	472	861	575	589	1362	290	469
56342	1174	1331	947	940	738	948	1169	1213	1021	1395	2001	2210	1964	1459	993	877
692312	1520	1603	1134	1018	922	1099	1356	1468	1247	1499	2124	2350	2107	1432	1106	837
692229	1	1	0	0	0	0	1	1	0	0	0	5	0	1	0	0
100113382	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
5032	801	665	455	525	485	556	670	826	680	748	959	1046	960	713	546	382
8666	5631	4856	4190	4717	3652	4611	3410	3189	3309	3858	3496	3652	3407	2846	2349	2249
1786	13963	13501	15244	10658	3989	4078	6440	5060	5542	7923	10951	10818	10039	6372	7332	6413
9294	178	93	80	115	575	581	879	1105	648	797	396	533	375	758	604	659
100422925	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
51073	1901	2210	1659	992	641	653	629	545	595	708	1143	1446	1203	651	620	449
105372272	0	0	0	1	186	189	137	112	117	124	38	37	37	106	93	94
3383	122	56	29	168	121611	96709	116462	149514	116521	133867	37228	39054	31513	113116	110233	103462
3386	26	3	0	16	294	277	325	198	310	365	107	105	90	91	206	162
7087	8	4	4	8	613	298	532	1057	550	543	393	289	408	809	540	361
100125288	105	80	43	49	69	102	103	85	70	102	75	140	79	56	69	50
112812	198	221	144	121	295	359	316	247	335	408	274	343	263	260	313	256
125950	5789	6154	5916	3485	4981	6573	6054	5094	5303	5791	4994	5591	4720	2960	4133	2963
3385	732	790	555	384	363	382	394	364	294	359	335	354	248	302	250	227
7297	11616	9219	7623	7506	26305	25462	22705	33429	23793	25262	21706	18873	19686	26233	18270	16219
11140	8332	8382	7114	6472	17333	17400	16153	15069	12925	15333	11816	13320	10305	10027	9243	8435
100302213	438	454	452	474	1025	1153	896	992	703	1082	705	921	607	677	583	559
5141	1058	748	645	1010	544	487	1527	1442	1084	1705	2230	2339	1849	1133	1127	1182
9817	4611	4154	4187	2893	806	806	1542	1702	1342	1868	5780	6586	5147	2652	1810	1701
53637	135	201	206	149	2	0	3	4	1	1	5	3	4	6	3	3
84971	1238	1091	829	762	1323	1510	1330	1195	1230	1424	815	883	745	711	912	732
100302226	1	3	2	0	7	4	3	0	2	4	1	5	3	2	0	1
65095	4054	3491	3166	3053	1149	1223	1361	1336	1165	1416	1919	2079	1926	1578	1118	1098
1032	579	269	278	572	78	109	85	102	68	113	241	209	204	122	66	70
10053	0	1	2	4	4	0	1	0	0	0	0	2	0	2	0	0
57153	229	85	101	709	90	159	183	235	146	204	48	48	55	139	62	93
147727	375	297	266	243	128	162	204	109	169	196	156	140	142	182	155	133
3609	22017	23381	20681	15324	20095	21910	23797	23286	19895	25059	27368	26505	24775	21292	17666	17923
81890	1065	1458	1066	548	1325	1368	971	913	1219	1031	789	873	725	507	805	614
1785	8095	7088	7202	6370	4023	4746	5249	4341	4645	5660	7270	7489	6724	4408	4188	3896
693223	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
100616425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406976	0	0	0	0	2	2	1	0	1	1	2	0	0	4	0	0
102466737	1	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0
11018	960	961	811	663	419	459	568	475	523	675	916	915	842	578	517	415
255809	461	295	197	364	77	61	74	113	72	66	116	66	98	121	46	58
10498	2297	2221	2146	1876	653	720	751	866	892	916	1379	1343	1307	981	727	641
78992	1375	1242	1162	914	436	476	558	624	538	655	783	845	694	542	415	403
90580	574	556	498	357	260	252	351	276	344	377	319	374	339	287	275	239
6597	7798	8314	8075	6100	4017	4819	5172	4839	4729	5332	5826	5999	5598	3814	3916	3388
115271120	49	28	68	66	77	88	128	99	59	79	25	42	32	60	43	30
3949	3825	2521	3207	3404	4075	4775	6639	5862	3793	4664	1506	1747	1921	3976	2238	3046
102465534	2	0	2	1	3	1	0	0	0	0	0	0	0	0	2	0
147841	1585	1399	1569	1084	69	89	142	171	102	205	975	846	784	265	261	210
25959	3067	2783	2767	2314	150	187	291	212	316	400	1261	1160	1281	450	398	366
57572	1873	1486	1181	1873	956	1222	1357	1294	1205	1575	1010	1222	1027	928	1050	777
105372273	33	19	12	23	10	6	7	15	12	11	5	14	7	12	13	6
55908	1	4	2	3	3	0	3	0	1	0	4	0	2	0	1	1
26526	1	0	1	0	4	2	6	0	3	5	0	2	2	1	1	2
105372274	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
9545	1663	1526	1087	1579	67	109	88	65	99	91	159	128	167	76	57	74
374882	993	1031	859	670	1471	1836	1258	1281	1458	1240	449	515	419	683	766	684
126075	656	547	411	573	466	427	530	540	486	526	331	267	276	467	284	279
64748	1059	914	578	818	382	575	635	519	498	571	252	276	311	296	346	304
126074	182	155	119	139	32	14	20	31	40	33	63	60	59	32	18	18
2057	475	376	387	366	28	39	38	63	49	41	103	80	111	72	52	42
57139	155	98	59	131	32	59	50	48	45	56	21	29	29	37	39	22
115948	418	264	388	578	209	277	212	348	236	258	255	196	217	291	162	170
5589	15574	9939	11792	12129	6431	6796	6356	8233	6146	6303	6915	6205	6015	7561	4653	3924
1995	0	2	0	2	0	1	2	0	0	0	1	0	1	0	1	0
115950	165	175	166	121	86	114	121	109	144	159	130	151	123	106	95	86
102465856	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	1
51295	1169	1103	1073	730	723	817	955	519	872	885	586	765	613	441	664	532
1264	0	2	0	4	0	4	0	6	6	2	0	3	0	0	0	0
84337	1506	1362	1111	991	903	858	915	576	892	1003	1050	1098	886	543	706	688
54	5	5	6	12	3	1	0	0	0	2	8	1	2	0	0	0
199692	1076	817	923	990	551	632	718	579	662	740	520	537	486	672	531	489
664709	10454	8707	8726	9444	4463	5405	5032	3413	4109	5321	6173	6332	6530	4445	3659	4219
401898	139	76	86	95	26	22	35	31	28	41	53	31	48	57	29	43
55552	354	307	342	319	86	93	91	69	76	91	177	204	173	109	117	101
126068	814	562	623	1121	478	482	571	510	544	523	525	359	471	760	579	510
126069	95	72	41	93	24	22	32	61	11	26	36	16	39	67	20	9
126070	1204	1149	1055	1220	1408	1408	983	906	1041	983	515	525	568	651	544	580
90594	1419	903	1042	1276	255	359	245	300	203	251	259	215	225	304	141	204
7620	287	242	250	278	44	75	50	41	45	38	46	31	69	47	25	22
90592	2436	1856	1658	1890	1005	1099	1111	1112	1078	1189	978	788	1025	1252	856	851
284390	260	160	138	220	105	114	120	143	105	119	58	53	72	174	84	70
101928464	299	269	241	214	319	346	254	201	233	240	110	90	115	195	137	131
163059	375	261	236	289	419	544	379	331	412	380	176	147	206	322	251	228
729747	170	175	197	149	400	474	325	259	331	288	80	46	79	136	149	183
284391	56	38	15	48	11	14	13	15	10	15	16	5	8	17	5	9
388507	879	679	810	783	742	772	514	410	535	403	313	223	268	333	246	331
105372275	38	31	30	35	36	32	27	23	29	25	14	15	16	26	19	25
100529855	209	125	143	179	133	173	144	117	124	166	91	71	98	141	96	128
7568	207	123	141	179	128	163	138	119	120	163	91	70	98	138	94	125
90589	5	2	2	0	6	7	5	4	2	4	7	1	1	4	1	3
7695	618	455	546	685	1036	1195	1201	1167	1038	1055	462	409	445	1101	812	864
100289333	6	5	2	5	6	5	8	8	8	7	4	4	10	4	6	4
107984139	21	19	20	24	5	9	15	10	5	20	23	11	17	10	13	7
51710	1281	1250	776	1099	1089	1393	1165	1042	1068	1088	581	540	566	1070	791	785
147837	14	10	8	7	8	9	10	10	9	18	2	6	3	5	6	6
79973	166	140	111	132	188	225	181	145	146	226	71	73	70	152	132	156
90576	364	316	326	411	441	411	392	358	410	438	174	191	172	278	320	343
10224	338	294	314	363	300	287	311	252	291	271	151	153	132	252	235	245
163051	145	108	148	132	80	84	55	32	53	46	48	76	65	53	37	37
163050	770	639	598	839	472	586	576	426	599	645	360	416	358	571	469	438
105372278	6	8	4	11	0	2	0	0	3	7	2	1	0	1	3	1
57474	453	318	320	406	210	261	296	146	234	343	302	285	227	232	264	251
163049	1058	936	779	1298	800	909	1010	616	777	859	1085	991	1057	817	790	756
105372279	78	71	48	66	90	77	69	43	67	70	61	62	64	57	55	52
4125	7946	6759	6736	5581	8945	9421	9944	9752	9318	10867	8326	9398	7203	7717	7352	6731
84292	1375	1127	959	890	1018	1131	1287	1143	1126	1380	947	1014	881	873	1077	921
51398	2374	1860	1609	1424	1314	1716	1838	1547	1496	1993	1371	1618	1243	1188	1330	1339
1725	3747	2544	2691	2806	1457	1814	1911	2170	1848	2091	1909	1955	1860	1931	1728	1565
105372280	2	2	5	2	3	6	6	1	5	6	2	3	2	1	5	1
84261	468	401	398	268	223	301	245	174	284	322	198	204	176	156	214	183
30000	4447	4698	3630	3308	5917	6573	6480	6562	6203	7063	5694	5758	5322	5165	5353	5262
106633804	7	9	2	8	14	16	12	10	12	4	12	16	13	14	4	2
26810	5	3	2	1	5	2	7	3	1	1	4	2	1	2	1	2
79002	4446	3663	3172	2737	2887	3186	3298	2895	2810	3385	2999	3185	2636	1989	2252	2097
439	1918	2095	2057	1458	1122	1514	1129	738	1121	1298	1427	1709	1274	674	894	1024
54831	3	0	1	0	0	3	4	3	0	2	2	0	0	1	1	2
29911	1229	858	914	1169	517	633	765	1195	619	995	644	561	638	1064	635	615
100847071	0	0	0	0	4	1	2	2	1	0	0	0	0	0	0	1
3726	1236	1053	850	873	15209	12445	13739	19742	13506	14784	7604	6719	4919	8236	9977	5649
7001	3635	3386	3559	2356	1815	1976	2009	2107	1847	2089	2227	1970	1906	2029	1480	1669
10535	2096	1952	2013	1192	219	154	232	194	205	255	922	822	747	290	324	250
83546	2	2	0	0	0	6	1	1	1	0	2	3	1	4	1	1
105372281	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0
22983	96	76	63	103	9	16	13	18	13	7	35	19	17	22	9	5
102466196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1777	1307	1109	549	947	226	396	318	360	357	393	1514	884	906	540	280	327
10661	0	0	0	1	0	1	3	0	1	0	1	0	0	1	0	1
2639	1015	1242	1164	591	288	361	403	220	411	483	553	635	489	263	399	341
256126	206	127	105	159	44	67	54	41	27	59	49	27	56	56	40	59
100847016	1	4	0	3	1	2	2	0	1	5	0	0	1	0	0	0
2193	3895	5649	4519	2334	1355	1184	1271	988	1447	1587	2883	3650	2805	1362	1465	1154
106144598	95	166	128	68	48	40	56	31	31	37	89	91	75	42	34	29
811	23865	50634	45704	14201	27994	34599	28107	13951	24241	26504	30455	31689	28723	14478	19025	18693
102466659	1	4	4	0	1	5	1	1	3	1	4	1	3	0	1	1
5886	6705	5768	5840	5362	4237	4610	4217	4544	4158	5075	6431	6824	5662	4400	3894	3605
90480	2144	2553	2068	1229	1176	1292	1183	908	1092	1319	1638	1754	1449	904	1056	855
199699	6	4	4	3	0	0	0	0	0	0	1	1	0	0	1	0
4784	1069	925	890	1128	266	317	225	353	265	216	422	376	340	332	171	156
107985286	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
4066	1517	1501	1285	1083	63	95	83	126	60	100	150	191	160	122	69	54
105372282	299	332	216	159	167	228	202	145	200	230	213	230	215	128	163	129
55621	2286	2833	1980	1535	1424	1838	1664	1065	1608	1981	1727	1972	1773	1056	1486	1155
112939	3487	3599	3232	2317	2531	2878	2313	2821	2350	2500	3890	4252	3398	2406	2011	1679
8677	1017	675	563	904	179	238	257	381	226	273	229	225	247	216	170	140
9592	2000	1065	974	2000	4708	4596	6414	10361	6260	8027	2075	1361	1316	5465	4088	3753
107985288	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
773	339	185	217	467	146	262	274	483	269	345	325	304	289	566	208	204
105372283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372284	0	0	0	0	0	1	2	2	2	0	2	3	2	2	4	3
81576	1919	1547	1259	1423	1432	1624	1846	1796	1725	2134	1608	1726	1564	1507	1497	1358
84245	1714	1663	1260	1363	205	269	349	410	311	425	470	446	468	375	192	258
28974	1477	1613	1333	1115	864	1019	956	997	916	1173	1329	1272	1095	963	892	917
65249	278	132	167	397	1845	1715	2376	2323	2292	2351	1054	1337	1117	1313	1369	1450
107985334	7	3	5	10	31	27	49	33	39	39	18	20	18	23	23	21
284454	767	520	393	711	1072	835	1275	1676	1053	1651	1092	1069	774	1655	1083	1006
407013	0	0	0	1	9	5	13	10	10	11	7	5	3	9	5	3
407018	1	0	1	1	13	8	7	17	6	10	4	2	4	7	2	2
407010	2	1	0	0	4	5	8	7	3	2	2	6	4	7	1	1
342977	6	9	1	8	28	24	47	41	30	36	10	11	6	34	25	28
406957	0	0	0	1	5	8	7	1	7	3	0	4	0	3	2	1
574457	1	0	0	1	5	3	3	6	9	5	3	2	1	5	8	5
79173	410	359	313	470	14	22	47	70	59	62	129	161	112	107	86	64
54862	2793	2036	1949	1911	622	735	800	877	839	1048	1024	1060	980	806	699	558
79883	125	135	66	82	103	104	80	61	81	111	72	50	59	38	75	61
90379	2625	2400	2187	1804	1951	1999	1875	1471	1526	2029	2336	2567	2038	1326	1848	1291
5989	760	674	721	478	970	965	1394	1128	1205	1404	813	854	653	758	922	721
107985309	1	1	1	6	1	3	2	6	5	2	1	3	1	1	1	2
117579	9	10	7	5	7	10	3	2	2	5	0	0	0	0	1	1
9466	766	743	391	758	821	722	2042	1611	1719	2985	2125	2938	2576	2060	2709	2400
342979	0	1	1	3	0	2	0	1	0	1	3	1	2	0	0	0
113230	15	13	8	12	1	0	11	16	3	8	3	2	5	9	11	7
102466515	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646457	4	2	3	2	29	33	42	47	45	40	3	4	4	16	15	28
90378	2758	3010	2325	1584	910	803	1017	1204	1021	1355	2096	2142	2022	1149	1254	984
5566	1764	1441	1487	1570	927	953	1272	1414	1356	1817	2685	3120	2628	1361	1523	1478
55723	4433	3740	4126	2559	1047	950	1717	1264	1283	2169	4577	4438	3850	2002	2469	2343
100507373	567	361	378	578	361	571	729	1067	560	781	446	473	430	944	570	551
22859	2848	2321	1746	2334	1269	1533	1998	2181	1692	1814	1534	1597	1436	1855	1579	1190
105372288	7	2	4	16	14	11	23	24	32	31	5	7	7	26	19	22
101928845	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
976	4560	2376	2532	6162	8872	6069	9252	14911	9404	11605	8195	6970	6545	13276	8679	8925
10212	7915	6978	6594	4584	6712	7658	6488	6731	6412	8126	8025	7280	6850	5889	6317	5514
5585	8057	6451	5962	5702	1373	1747	1829	1531	1823	1923	2733	2997	2697	1540	1379	1291
5731	37	15	5	11	4	10	2	8	13	1	8	9	5	2	2	4
10755	1290	1330	1069	868	315	411	317	236	284	325	303	350	316	167	165	138
3337	3181	4442	3922	2303	33214	24118	29075	8812	13661	15624	2266	3156	1570	1979	6913	3421
9524	8290	7932	8095	4272	3251	3987	3732	2973	3653	4139	3428	3299	3107	2571	3226	3138
693224	146	156	219	184	85	110	105	82	98	103	103	103	77	76	79	82
112268253	11	11	10	2	5	7	15	9	3	5	5	7	13	6	10	4
4713	1814	2051	1923	1006	540	681	637	378	547	655	933	1064	916	353	507	361
388512	2	1	0	0	3	23	80	17	57	81	37	67	71	11	47	75
84658	2	1	1	2	3	8	38	22	16	32	23	47	22	20	23	14
106635534	243	210	241	297	150	200	194	158	161	223	301	303	319	227	166	192
107985308	0	0	0	0	0	1	0	0	0	0	0	4	1	0	0	0
84449	1312	966	878	1150	1176	1143	1889	1647	1563	2012	1694	1384	1503	1985	1419	1438
30817	480	266	264	773	2201	1576	3929	5258	3316	5010	4815	3642	3553	5642	3244	3489
26664	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
26659	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
390892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85360	35	33	39	32	3	3	6	0	7	3	11	9	7	7	6	9
10994	1882	1616	1544	1157	751	921	968	856	928	1073	984	1127	968	648	728	596
4854	14	2	9	1	57	63	82	61	72	67	36	29	23	14	29	30
102465476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79852	7	7	11	4	7	5	8	9	7	5	9	18	5	2	3	4
23476	6112	5366	4916	4694	12419	15884	12222	11755	11421	11488	6459	6576	5774	7329	7386	6701
10270	3709	3100	2542	2617	5499	5590	6612	9664	6235	7084	2983	2696	2862	7067	3962	4360
26993	3421	2728	2875	2868	5596	6164	6137	7357	5889	7082	2780	2828	2386	5526	4372	4489
58525	3003	2901	2591	2119	3004	3358	3289	2812	2990	3352	3210	3367	2904	2240	2633	1837
100302127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64926	790	613	491	802	218	195	336	466	327	328	358	261	350	498	243	222
114770	0	1	0	1	223	91	128	168	164	130	69	50	33	142	208	170
126410	18	12	9	7	9	7	3	3	5	6	2	1	1	2	10	3
11283	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
4051	2	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0
66002	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
26538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372290	2	3	0	2	0	0	3	0	0	0	0	0	0	0	0	0
652995	4	2	0	7	1	0	2	0	0	1	0	0	1	0	2	0
102724279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57834	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1
126541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7171	8327	8102	7542	8977	8920	9365	12963	10145	9467	13732	23294	15467	20197	13944	9354	11339
4218	3367	2964	2560	3195	1758	2236	2547	2351	2121	2992	4545	4378	3926	2781	2483	2411
84941	1859	794	1022	2024	370	315	536	2553	332	555	480	142	304	1946	308	589
117286	52	28	35	43	16	26	8	24	17	16	0	4	7	19	10	12
26017	3610	3211	3186	2763	2521	3364	2739	1907	2329	2769	2495	2842	2387	1941	1837	1938
8907	3353	3657	3504	2189	597	632	861	677	762	1095	2586	2475	2194	1037	946	890
10365	614	83	107	1164	1528	2872	1906	2254	1370	1659	215	196	199	820	519	522
58513	1903	1898	1755	1566	1999	2327	2245	1512	1948	2219	1360	1625	1344	1374	1636	1433
125972	2	0	2	11	0	1	1	0	3	0	0	0	3	0	1	0
84167	1199	1312	1058	691	814	1028	1041	777	882	1027	1085	1088	1019	755	806	658
10523	3361	4041	3536	2160	3237	3787	3752	3434	3251	3864	3659	3953	3240	2446	2887	2178
79939	2447	2561	2109	1960	2125	2183	2236	1963	2085	2382	2894	3378	2856	2253	1784	1789
105372295	51	37	35	22	63	102	60	52	75	70	40	66	40	44	37	45
9441	673	618	538	443	1641	1553	1467	881	1170	1381	640	827	608	577	749	705
105372296	24	20	23	3	3	5	10	11	9	2	17	14	11	5	8	6
79086	1884	1692	1569	1523	2419	2730	2474	2071	2450	2913	1422	1447	1321	1848	1896	2087
79041	153	140	104	133	26	17	27	36	14	33	14	26	10	17	21	22
