Gene	GSM6290462	GSM6290463	GSM6290464	GSM6290466	GSM6290467	GSM6290468
BCAM	14.09581856	14.86106345	12.5368143	11.41549135	13.56219475	13.62034486
RSBN1L	25.90424354	33.52326178	36.71668156	72.31991799	64.92480422	74.24372888
EPOR	7.957001602	8.220526625	9.420727505	0.785019463	1.148863605	0.822360444
FAM9C	0.860216389	0.709850489	1.473498405	1.275656627	1.653242749	0.9251555
CIDEC	0.508309685	0.412171251	0.072467135	0.359800587	0.224168508	0.693866625
TAF9B	12.62954063	12.25064553	19.39703638	10.23796216	8.826635014	9.431446347
PCDHB13	3.812322635	3.251573206	2.946996809	2.191512666	1.933453384	1.850311
MAGI2	2.873904756	3.2057764	2.632972559	2.289640099	1.765327003	1.105046847
LUZP2	0.449658567	0.503764863	0.362335673	0.654182885	0.86865297	0.719565389
CHP1	75.50353854	64.36741043	73.04687173	77.74963594	76.32937708	63.60444063
C11orf96	0.957968252	0.664053683	0.748827058	27.31213547	19.27849171	25.87865524
KCNJ11	3.186710715	2.381433897	1.594276962	1.733584646	1.42907424	1.053649319
CDHR4	1.153471977	0.778545697	0.893761327	0.981274328	1.485116367	0.950854264
COL4A1	16.9110722	17.33409096	22.97208169	96.23030245	53.38012604	104.2855839
PTMA	2209.387595	1988.245422	2349.481128	1608.308624	1293.284167	1237.652469
HSPA14	40.09781397	49.46055017	50.41297001	70.22653275	58.67610705	51.01204632
SIRT7	80.43023241	74.5343013	73.45751883	41.40977665	45.28203868	30.86421543
IFT140	12.90324584	10.46457011	13.04408424	4.74282592	5.183896754	6.4760885
TLR5	1.114371232	0.686952086	0.338179962	1.308365771	1.008758287	1.002251792
USP7	114.3892294	115.7056296	121.6240077	299.5176341	310.6975525	218.0283128
NANOS3	0.175953352	0.16028882	0	0.752310318	0.672505525	0.770962917
NHLRC1	0.54741043	0.686952086	0.555581366	0	0.084063191	0.025698764
PLEKHN1	0.410557822	0.503764863	0.265712827	0.588764597	0.280210635	0.565372806
ZNF385C	2.834804011	2.175348271	1.038695597	1.766293791	1.120842542	1.824612236
MAGEH1	3.753671517	3.755338068	5.145166561	1.242947482	0.728547652	1.567624597
TET3	74.72152364	82.93801514	78.53021826	368.4030919	378.4524841	277.5209512
ZNF286A	3.46041593	7.167200094	6.401263561	4.97178993	6.41682355	4.086103458
ISG15	19.64812435	13.18948004	11.61889726	119.1594126	48.50446098	90.17696249
EXD3	18.22094716	13.32687046	13.3822642	3.663424159	3.866906768	5.396740417
C17orf97	3.440865558	4.671274183	4.613740906	2.093385233	2.577937845	2.724068972
ZKSCAN4	5.239499826	5.472718283	5.749059349	3.041950417	2.830127417	3.726320764
RGPD1	22.15057203	10.67065573	11.81214295	437.4848047	354.8587486	372.9661603
DHRS4L2	21.85731644	31.78298316	24.59051436	7.228720884	8.770592887	7.86382175
SAMD11	0.449658567	1.808973826	0.434802808	0.261673154	0.728547652	0.154192583
VMAC	8.01565272	6.319959188	4.66205233	1.537329781	2.269706147	2.826864028
B3GLCT	11.41741753	12.15905192	14.08277983	7.392266606	6.136612915	5.653728056
SPRY4	0.273705215	1.579989797	0.917917039	3.957806457	2.662001036	5.910715694
TRPV2	38.33828045	35.97339089	29.10763242	11.64445536	10.22768819	16.96118417
C2orf88	0.15640298	0.435069654	0.362335673	0.392509731	0.504379144	0.128493819
TMEM203	39.53085317	46.87303065	35.87123165	13.99951375	16.756596	17.14107551
KBTBD12	0.566960802	0.48086646	0.483114231	0.883146895	1.541158495	1.105046847
THSD4	5.239499826	3.068385983	3.840758137	2.060676089	3.194401243	2.235792458
GABRD	0.782014899	0.549561669	0.434802808	0.261673154	0.140105318	0.359782694
AMY1C	0.215054097	0.595358474	0	1.929839512	0.364273826	0.899456736
TCEA1	207.9573121	146.4123879	175.5637116	256.9957466	204.0493847	186.9328085
NHEJ1	7.722397132	10.09819566	9.203326101	2.322349243	1.877411257	3.495031889
FANCA	113.2553078	109.4543657	110.4882246	26.10189713	17.14889089	37.80288168
SECISBP2	60.17604651	47.37679551	46.47558903	97.53866822	88.63062397	104.7224628
SEMA4D	35.01471712	38.72119923	35.19487173	16.77979101	12.46937327	15.83043856
DNAH17	0.195503725	0.618256877	0.458958519	8.242704357	6.024528661	3.829115819
MCRS1	34.54550818	36.59164776	35.1224046	36.76507816	38.58500449	39.03642235
FANCM	12.35583541	13.6245497	12.31941289	6.574537999	8.350276934	9.611337694
FAM205C	10.79180561	7.350387317	10.04877601	49.1291347	46.79517611	52.68246597
ZNF70	13.17695106	14.28860338	11.28071729	6.051191691	5.352023136	4.471584917
CARD9	194.9172137	217.7409128	215.3964799	12.98553028	15.94398515	13.85163374
PEAR1	1.505378681	1.373904171	0.531425654	0.294382298	0.420315953	1.439130778
ZFP69B	30.59633294	27.52388023	27.75491257	57.4045482	40.0420998	61.42004569
SOWAHD	4.16422934	4.48808696	5.338412253	1.995257801	2.914190608	2.31288875
ZFP69	129.6971711	132.2611749	125.6580115	21.94783581	17.23295408	19.1455791
TMEM220	0.684263037	0.297679237	0.120778558	0.196254866	0.980737224	0.256987639
H1-2	1.368526074	1.465497783	1.956612636	31.1063962	21.63226105	13.77453744
PLSCR3	3.558167793	3.411862026	4.372183791	2.387767532	1.569179558	2.030202347
EIF4EBP1	128.1526916	53.76544991	87.87847863	3.82696988	2.970232735	3.186646722
CCDC157	2.600199541	1.900567437	1.497654116	11.02298162	7.845897791	15.26506575
FAM122A	29.5601632	26.26446808	24.56635865	39.80702858	42.59201658	42.42865918
GFRAL	0.254154842	0.343476043	0.265712827	0.196254866	0.196147445	0.411180222
SHISA7	4.789841259	5.495616685	4.806986599	0.45792802	0.532400207	0.770962917
LRRC74B	1.466277936	0.847240906	0.507269943	0.556055453	1.148863605	0.9251555
LDLRAD2	0.273705215	0.32057764	0.217401404	0	0	0.025698764
OVCH1	0.664712665	0.228984029	0.338179962	1.864421224	1.036779351	1.824612236
LOC100288637	64.34027585	36.9122254	55.65475942	31.53161508	29.92649586	29.70777106
PMS2CL	16.03130544	13.44136248	12.51265858	33.59229117	32.14015988	31.99496104
CYHR1	137.0676615	129.7881474	109.7393976	109.0849962	117.1840877	92.97812775
DNER	0	0.022898403	0.024155712	0.785019463	0.336252762	0.693866625
KLHL17	32.96192801	42.59102931	28.2380268	5.953064258	4.51139123	6.784473667
PLA2G2C	0.273705215	0.343476043	1.666744097	0.392509731	0.672505525	0.385481458
ANKRD19P	0.879766762	0.48086646	1.256097001	0.22896401	0.784589779	0.334083931
ZSCAN23	0.566960802	0.32057764	1.376875558	0.392509731	0.448337017	0.950854264
C17orf99	0.54741043	0.251882431	1.062851308	1.308365771	1.176884669	0.539674042
OR7D2	1.251223839	1.030428129	0.893761327	1.537329781	1.260947859	1.747515944
TPRG1	0.801565272	0.709850489	0.700515635	1.210238338	1.373032113	3.340839306
SNHG28	1.055720114	0.64115528	0.77298277	0.196254866	0	0.051397528
MORN2	4.00782636	4.121712514	4.082315252	3.270914427	2.998253799	2.724068972
S100A3	0.136852607	0.068695209	0.048311423	3.794260736	2.521895718	2.569876389
UBQLN2	38.27962933	40.43857944	42.6589866	28.42424637	24.91072548	27.57477365
RILPL1	1.583580171	1.28231056	1.594276962	1.995257801	1.989495511	2.364286278
ZNF490	3.049858108	3.411862026	3.188553925	9.714615849	7.145371202	7.272750181
NWD1	0.918867507	0.893037711	0.555581366	1.079401761	0.588442334	0.873757972
ARL4C	3.92962487	2.839401954	5.628280792	2.224221811	3.278464434	13.08067082
TMEM221	0.957968252	0.526663266	0.555581366	0.196254866	0.280210635	0.051397528
RAB42	0.70381341	0.503764863	0.942072751	0.588764597	0.95271616	0.642469097
WNT7B	20.09778292	21.27261625	24.66298149	0.817728607	0.728547652	0.796661681
C11orf95	20.58654223	21.04363222	17.27133376	40.82101205	33.45714986	26.08424535
GPR89B	24.14471002	27.95894989	22.41650032	79.81031203	89.10698205	85.73107633
MESP2	0.527860057	0.572460071	0.507269943	0.22896401	0.140105318	0.128493819
EYS	1.446727564	1.6028882	1.618432674	2.322349243	2.129600829	2.081599875
C6orf132	1.603130544	1.28231056	0.966228462	1.177529194	1.849390193	1.336335722
MAPK12	78.51429591	95.50923831	68.3848194	17.66293791	19.27849171	23.7713566
COL4A5	3.323563323	3.091284386	3.140242502	3.728842447	4.427328039	1.516227069
AGRN	93.00112192	83.02960876	86.64653734	278.4856543	179.474912	342.7187152
NHS	0.840666017	0.595358474	0.579737077	0.032709144	0.140105318	0.077096292
TMPPE	6.823079998	8.17472982	6.594509254	4.121352178	4.091075276	4.265994806
ZNF626	1.094820859	0.778545697	0.966228462	3.270914427	2.77408529	1.747515944
ZC3H6	13.04009845	7.762558568	21.28118188	52.17108512	34.52195028	40.19286672
LAMTOR4	50.06850394	47.83476357	44.80884493	34.14834662	33.93350794	28.70551926
PRKAR1B	3.890524125	6.915317662	6.159706446	19.56006828	15.94398515	17.26956933
NUTM2B	4.750740514	3.892728485	3.599201021	4.121352178	4.063054213	4.137500986
NCR3LG1	36.07043724	43.41537181	34.27695469	419.9527033	328.2107172	417.9646959
DCUN1D3	3.128059598	3.114182788	2.922841098	36.24173185	33.56923412	47.1829305
ZNF793	5.356802061	3.961423694	4.082315252	6.574537999	7.901939918	6.01351075
TUBB4B	469.013436	636.1634281	622.5409981	245.7438009	220.497749	302.037572
AGAP4	13.48975702	16.34945964	11.83629866	7.19601174	8.63048757	11.12756476
PP7080	12.57088951	13.30397206	12.87499426	1.177529194	0.644484461	2.672671444
COMMD6	39.98051174	36.98092061	32.07878494	15.27517038	17.42910152	16.08742619
IL17REL	0.273705215	0.022898403	0.193245692	1.275656627	1.204905732	2.621273917
HYKK	1.700882406	1.373904171	1.135318443	1.079401761	1.793348066	1.567624597
C15orf62	0.723363782	0.915936114	0.531425654	0	0	0.051397528
RUFY4	26.6471577	21.06653063	20.50819911	8.995014675	9.555182666	11.05046847
ZNF383	13.66571037	12.15905192	11.95707722	36.99404217	37.99656216	35.02741518
HES4	0.62561192	0.206085626	0.289868539	2.45318582	0.86865297	2.621273917
ZNF669	19.12026429	21.6618891	22.27156605	25.97106055	23.53769337	19.17127786
PEAK3	4.105578222	3.709541263	3.671668156	0.22896401	0.336252762	0.411180222
CENPP	15.42524389	12.59412157	15.62874537	2.518604109	4.651496547	4.857066375
PLSCR1	33.72439254	24.59288467	27.51335546	218.2354106	150.4450901	225.7636408
C3orf62	13.68526074	15.18164109	10.12124314	34.63898379	29.98253799	43.58510356
ZNF559	12.62954063	11.58659185	11.73967581	7.392266606	6.753076313	5.756523111
SBK1	0.606061547	0.572460071	0.362335673	0.163545721	0.168126381	0.282686403
GTF2F2	24.7312212	26.31026488	25.29102999	59.49793343	55.50972687	52.83665856
CIBAR1	12.92279621	18.70799513	14.59004978	11.51361878	10.56394095	5.936414458
FOCAD	39.25714795	48.01795079	50.77530568	40.8537212	40.21022618	40.16716796
PRR19	2.580649168	2.770706746	2.657128271	1.373784059	2.493874655	1.824612236
ZP3	1.935486876	2.198246674	1.231941289	50.17582731	39.53772065	41.09232346
SELL	0.039100745	0.228984029	0.483114231	0.490637164	0.224168508	0.334083931
CHM	16.98927369	18.06683985	17.22302234	31.17181449	27.7408529	24.79930715
BLOC1S5	6.392971803	8.083136208	9.106703255	6.73808372	16.02804834	9.251555
CERKL	0.879766762	1.12202174	0.483114231	1.046692617	1.34501105	0.359782694
IER5L	3.22581146	4.053017305	2.898685386	2.191512666	1.457095304	2.441382569
H2AX	120.0783878	119.4151709	122.3969904	79.6467663	59.90903384	70.56880564
C19orf54	41.19263483	28.48561315	42.2483395	21.26094378	18.12962811	21.5612629
LCTL	0.293255587	0.32057764	0.386491385	0.490637164	1.092821478	0.385481458
NCCRP1	0.293255587	0.251882431	0.31402425	1.013983472	0.700526588	1.207841903
C22orf34	6.060615471	5.587210297	5.048543714	2.093385233	3.082316989	1.798913472
FAM83G	9.149574324	10.76224934	7.995540524	91.61831311	73.94758668	71.18557597
SRSF10	163.3433621	180.5310081	178.7039541	369.4824937	333.7308667	316.5830723
DUSP28	7.057684468	4.717070988	7.971384812	4.05593389	6.360781423	5.216849069
CCDC9B	21.0362008	10.30428129	8.188786216	0.621473741	1.541158495	0.848059208
NBR1	63.75376468	62.05467174	77.27412125	97.83305052	100.7637445	102.2296828
RALGAPA2	38.22097821	53.35327865	44.76053351	77.38983535	66.57804697	99.73690265
NDOR1	58.26011001	81.28933014	60.92070453	35.19503924	37.12790919	42.19737031
FBLL1	1.251223839	0.48086646	0.990384174	0.91585604	1.064800414	0.693866625
PAQR9	0.175953352	0.778545697	0.386491385	0.68689203	0.47635808	0.205590111
CFAP54	14.05671782	11.08282698	9.758907467	20.14883287	20.17516575	19.01708528
NPIPP1	7.683296387	3.457658831	3.744135291	5.298881372	4.51139123	3.906212111
CLN3	46.80359173	46.14028175	34.85669177	31.62974251	34.85820304	43.27671839
FAM72B	56.28552239	52.71212337	60.53421315	22.66743698	24.12613571	24.67081333
SUMO2	184.6532681	187.629513	187.5449445	228.5715002	211.3348612	156.1199906
NANOS1	3.14760997	3.36606522	4.082315252	0.719601174	0.924695097	1.38773325
HMX3	1.036169742	0.984631323	0.966228462	0.392509731	0.336252762	0.179891347
GOLGA8M	28.05478452	19.37204882	30.00139375	6.051191691	7.565687155	6.450389736
ZNF177	5.552305786	4.48808696	4.227249522	0.68689203	0.980737224	1.490528306
RTL6	42.776215	48.9109885	51.49997703	47.52638663	47.66382908	51.86010553
DPYD	38.88569088	48.06374759	47.12779324	67.31541891	70.69714331	78.43262739
PTAR1	42.54161053	38.60670721	40.62990683	69.11442185	70.58505905	79.76896311
SAXO2	1.290324584	0.686952086	0.555581366	0	0	0.025698764
IDO2	0.860216389	0.732748891	0.700515635	8.34083179	6.753076313	9.996819153
PARVB	39.80455838	42.59102931	36.35434589	22.47118212	25.72333633	31.455287
TEKT4P2	1.564029799	1.992161048	1.521809828	1.995257801	1.709284876	2.004503583
SLC4A5	0.977518624	1.717380214	1.135318443	1.897130368	3.838885705	5.319644125
UROS	28.73904756	45.65941529	37.58628717	16.35457214	20.03506043	15.41925833
ZDHHC9	12.649091	15.98308519	14.87991832	8.5697958	9.639245857	8.197905681
ZBED6CL	4.24243083	3.457658831	3.067775367	0.065418289	0.448337017	0.591071569
SMIM15	42.83486612	64.00103598	68.09495086	62.53988385	49.96155629	45.94938983
FAM221A	13.17695106	12.20484872	12.00538864	6.051191691	10.05956181	4.677175028
TMEM120B	9.481930656	13.02919122	8.502810466	7.359557461	5.716296962	5.602330528
FSIP2	7.038134095	5.564311894	5.555813657	9.518360983	8.322255871	10.15101174
RBM34	44.80945374	38.4922152	42.10340523	36.14360442	35.36258218	32.71452643
NOXA1	22.15057203	15.04425068	9.855530313	7.097884307	8.350276934	7.401244
TMEM198	3.714570772	2.335637091	2.17401404	1.504620637	1.176884669	1.259239431
BCL2L15	3.910074497	1.694481811	2.318948309	1.177529194	1.457095304	1.259239431
FZD9	1.192572722	1.740278617	1.352719847	2.191512666	2.493874655	1.876009764
SPRED3	0.645162292	0.572460071	0.434802808	1.766293791	4.399306975	3.572128181
PRELP	0.899317134	0.64115528	0.724671347	0.68689203	1.036779351	0.822360444
ZNF548	19.41351988	23.95172939	19.90430632	26.72337087	27.88095822	34.10225968
MTF1	28.9932024	37.00381901	36.04032164	603.3855844	521.1357397	538.6717899
TMCO2	0.23460447	0.228984029	0.169089981	0.490637164	0.47635808	0.539674042
TMEM201	31.20239449	49.91851823	43.11794512	9.910870715	7.705792473	9.148759944
NHLRC3	22.22877352	17.37988777	18.09262795	2.584022398	2.718043163	3.829115819
HMX2	0.860216389	0.755647294	1.038695597	0	0	0
ZDHHC11	1.915936504	2.381433897	1.666744097	3.957806457	5.800360152	6.424690972
CALHM6	0.742914154	0.847240906	0.338179962	0.327091443	0.084063191	0.051397528
CNR2	1.759533524	2.015059451	1.376875558	1.766293791	3.530654006	2.210093694
LINC00910	8.113404582	6.594740022	6.956844927	4.2848979	4.091075276	3.880513347
SLX4	44.61395001	40.34698583	44.22910785	19.75632314	15.71981664	20.66180617
RPL14	677.0098488	592.4274787	577.2248832	382.3698966	389.3246568	314.989749
BEND4	8.426210542	11.42630303	9.952153159	31.23723278	21.29600829	21.22717897
FAM78B	0.215054097	0.389272849	0.072467135	0.130836577	0.140105318	0.308385167
ZNF563	0.449658567	0.274780834	0.386491385	0.327091443	0.672505525	0.46257775
FBF1	32.43406796	34.62238512	36.71668156	14.94807893	9.975498619	13.15776711
KLRG2	0.997068997	1.6028882	1.111162731	0.098127433	0.028021064	0.077096292
ASTL	0.058651117	0.16028882	0	3.892388168	2.381790401	5.525234236
MSL1	112.9816026	124.8649908	118.9910351	78.79632855	83.72693785	82.82711601
LOC400499	0.62561192	0.549561669	0.434802808	0.588764597	1.204905732	1.670419653
LRRK2	4.965794612	6.548943217	5.314256541	1.864421224	1.681263812	1.773214708
TRMT2B	16.32456103	20.0132041	22.89961455	8.929596387	10.98425691	10.27950556
HACD4	47.15549844	41.74378841	43.79430504	22.99452842	21.68830318	18.63160382
USP32P1	5.591406531	6.045178354	4.034003829	2.224221811	1.905432321	3.135249194
FAM120AOS	28.73904756	33.38587136	33.21410338	52.04024854	52.23126243	48.03098971
UTS2B	0.488759312	0.389272849	0.362335673	0.130836577	0.252189572	0.539674042
NOC2L	137.3609171	196.2164141	155.8284952	91.58560396	94.96338433	86.91321947
MSANTD1	0.332356332	0.228984029	0.362335673	0.785019463	0.756568716	0.848059208
NELFB	116.4224682	136.9782459	138.8953414	34.24647405	30.7391067	37.16041258
ZNF292	98.08421877	71.42011851	78.16788258	139.210118	169.4153501	127.8513503
KCTD21	4.183779712	4.510985363	4.420495214	2.027966945	3.558675069	3.058152903
ADAT2	30.30307735	33.11109053	22.82714742	15.20975209	12.80562604	18.7857964
ZNF567	8.289357934	10.18978927	10.89422591	11.25194563	14.26272134	10.94767342
NDUFA4	63.5973617	83.30438959	78.79593108	86.54839575	90.95637224	78.89520514
ALKBH2	7.741947505	7.877050582	5.942305042	0.588764597	0.280210635	0.976553028
RNFT1	31.57385157	27.04301377	29.08347671	46.61053059	42.25576381	54.01880169
RNF222	0.332356332	0.48086646	0.579737077	0.883146895	0.672505525	0.436878986
FAM111B	17.3411804	20.42537535	26.11232419	3.990515601	2.241685083	5.165451542
H1-0	363.0699674	239.2883098	311.608679	1334.631214	1122.3837	745.238454
LITAF	85.65018186	67.13811717	72.29804467	550.1350975	471.5384572	514.4892531
TMEM120A	12.94234659	15.47932033	11.81214295	29.56906642	26.47990504	25.36467996
ARID2	87.64431986	51.84198407	80.70423229	153.4385958	169.4153501	134.4045351
SF3B3	129.5994192	215.2678852	218.657501	237.7627697	239.6081143	256.6278562
BLOC1S3	17.51713375	19.46364243	16.32926101	10.92485419	11.32050967	11.53874499
ANKRD34B	0.62561192	0.755647294	0.193245692	3.859679024	4.51139123	3.340839306
UBE2Q2P1	7.116335585	3.824033277	3.164398213	2.45318582	2.381790401	2.235792458
CLDN4	0.762464527	0.664053683	0.362335673	0.850437751	0.980737224	0.46257775
ZNF573	1.739983151	2.358535494	6.038927888	0.327091443	0.39229489	1.362034486
GRAPL	0.117302235	0.457968057	0.217401404	0.261673154	0.420315953	0.719565389
FAM47E	0.977518624	1.351005768	0.845449904	1.439202348	1.064800414	3.109550431
JPT1	60.41065098	93.15070282	79.8829381	63.9790862	60.77768681	37.00622
ZNF527	7.038134095	7.85415218	5.435035099	6.868920297	9.022782459	6.835871194
S100A13	13.7830126	8.586901071	10.19371027	36.40527758	36.34331941	42.32586413
ZNF33A	31.28059598	24.36390064	27.58582259	93.84253492	83.13849552	118.4456028
ZNF600	12.4340369	10.85384295	12.22279005	16.68166358	18.26973343	16.03602867
BTBD8	6.490723666	4.098814111	4.83114231	128.775901	87.28561292	49.21313285
PAX8-AS1	1.153471977	0.664053683	0.821294193	2.45318582	3.894927832	3.366538069
C15orf61	9.442829911	7.53357454	5.845682196	1.013983472	1.092821478	1.053649319
NUGGC	1.016619369	1.12202174	1.256097001	1.406493204	1.709284876	1.439130778
TSPYL1	90.53777499	99.88283326	98.72439311	165.9007798	133.1000518	121.4523581
PNRC2	145.7284765	159.7392583	194.0428309	845.89118	801.4864804	802.8036851
FHIT	0.860216389	1.236513754	1.497654116	0.981274328	1.709284876	1.773214708
ZKSCAN3	7.878800112	9.296751559	8.575277601	3.892388168	4.063054213	3.546429417
RRP7A	79.92192273	122.5980489	97.10596044	126.51897	117.4642983	109.5795292
LIN54	25.35683312	27.36359141	39.20471985	37.28842447	34.6620556	42.06887649
FAM53B	39.33534944	49.07127732	47.03117039	10.30338045	16.42034323	14.67399418
